fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
2020-05-24,8293X,XÀTIVA,VALENCIA,88,,"0,0",,,,,01,"2,2","7,5",12:40,"3,1","1017,7",08,"1015,2",17
2020-05-25,8293X,XÀTIVA,VALENCIA,88,,"0,0",,,,,99,"1,1","5,8",Varias,"4,7","1016,2",09,"1012,9",17
2020-05-26,8293X,XÀTIVA,VALENCIA,88,,"0,0",,,,,09,"2,5","9,2",14:40,"10,4","1016,1",Varias,"1013,1",17
2020-05-27,8293X,XÀTIVA,VALENCIA,88,,"0,0",,,,,08,"4,2","10,6",12:00,"13,6","1016,1",Varias,"1013,8",17
2020-05-28,8293X,XÀTIVA,VALENCIA,88,,"0,0",,,,,04,"3,1","10,6",12:20,"12,3","1015,9",00,"1010,0",18
2020-05-29,8293X,XÀTIVA,VALENCIA,88,,"0,0",,,,,06,"2,8","8,9",15:10,"14,0","1010,7",00,"1001,6",18
2020-05-30,8293X,XÀTIVA,VALENCIA,88,,"0,0",,,,,06,"2,8","8,3",11:20,"13,7","1006,2",06,"1001,3",17
2020-05-31,8293X,XÀTIVA,VALENCIA,88,,"0,0",,,,,35,"2,2","8,1",17:40,"13,1","1005,4",24,"999,4",16
2020-06-01,8293X,XÀTIVA,VALENCIA,88,,"0,0",,,,,04,"2,5","8,9",14:50,"9,9","1006,4",23,"1002,6",17
2020-06-02,8293X,XÀTIVA,VALENCIA,88,,,,,,,33,"3,1","21,9",15:20,"9,9","1006,1",00,"1001,3",16
2020-06-03,8293X,XÀTIVA,VALENCIA,88,"27,0","0,0","17,2",05:30,"36,8",16:50,29,"3,1","12,2",16:50,"12,0","1002,7",00,"991,4",17
2020-06-04,8293X,XÀTIVA,VALENCIA,88,"21,8","5,2","15,8",23:59,"27,7",09:40,26,"5,6","15,0",08:50,"4,8","999,7",24,"992,8",Varias
2020-06-05,8293X,XÀTIVA,VALENCIA,88,"24,0","0,0","15,0",01:00,"33,1",17:00,28,"3,9","15,3",10:00,"14,3","1001,6",23,"998,0",17
2020-06-06,8293X,XÀTIVA,VALENCIA,88,"26,0","0,0","16,1",05:00,"35,8",14:40,26,"1,4","9,4",14:00,"11,1","1001,4",00,"992,9",18
2020-06-07,8293X,XÀTIVA,VALENCIA,88,"25,7","0,4","18,1",04:00,"33,3",14:40,30,"3,9","13,9",16:10,"7,2","1001,9",23,"994,6",01
2020-06-08,8293X,XÀTIVA,VALENCIA,88,"20,0","16,0","15,9",12:20,"24,2",17:00,03,"2,5","9,4",10:40,"6,0","1005,9",23,"1000,9",03
2020-06-09,8293X,XÀTIVA,VALENCIA,88,"21,4","0,0","14,7",05:10,"28,2",16:00,12,"2,5","9,7",13:40,"12,2","1006,9",Varias,"1002,7",17
2020-06-10,8293X,XÀTIVA,VALENCIA,88,"21,8","0,0","14,5",04:00,"29,0",15:40,36,"2,8","8,3",18:00,"11,3","1006,9",00,"1000,8",17
2020-06-11,8293X,XÀTIVA,VALENCIA,88,"25,8","0,0","17,0",05:00,"34,5",14:40,29,"3,9","13,9",16:40,"13,5","1002,6",00,"990,8",17
2020-06-12,8293X,XÀTIVA,VALENCIA,88,"24,8","0,0","18,9",23:10,"30,7",15:00,27,"5,3","15,3",12:40,"11,9","999,6",Varias,"993,4",Varias
2020-06-13,8293X,XÀTIVA,VALENCIA,88,"23,8","0,0","16,5",04:40,"31,2",14:40,28,"3,3","12,8",10:00,"14,4","1006,2",24,"999,5",Varias
2020-06-14,8293X,XÀTIVA,VALENCIA,88,"24,2","0,0","16,1",04:50,"32,3",14:00,21,"2,5","10,3",21:00,"11,7","1008,3",23,"1004,3",17
2020-06-15,8293X,XÀTIVA,VALENCIA,88,"25,2",,"16,1",05:00,"34,2",13:00,36,"3,9","10,6",17:30,"14,0","1009,7",Varias,"1005,7",17
2020-06-16,8293X,XÀTIVA,VALENCIA,88,"25,2",,"18,3",05:40,"32,1",14:10,33,"2,8","11,7",14:40,"9,0","1007,7",Varias,"1003,4",14
2020-06-17,8293X,XÀTIVA,VALENCIA,88,"24,0",,"18,1",05:00,"29,9",12:20,04,"2,2","9,2",14:00,"8,2","1006,4",00,"1002,2",14
2020-06-18,8293X,XÀTIVA,VALENCIA,88,"23,1",,"19,2",05:00,"27,0",14:10,09,"3,1","13,6",19:40,"7,9","1006,2",24,"1002,0",17
2020-06-19,8293X,XÀTIVA,VALENCIA,88,"24,4",,"19,7",06:00,"29,1",14:30,08,"2,5","8,3",13:30,"6,9","1010,4",23,"1006,0",00
2020-06-20,8293X,XÀTIVA,VALENCIA,88,"25,9",,"18,6",05:20,"33,2",13:30,36,"2,8","9,4",15:20,"13,9","1010,8",Varias,"1007,7",17
2020-06-21,8293X,XÀTIVA,VALENCIA,88,"25,3",,"17,8",04:50,"32,8",15:00,34,"1,9","7,5",14:10,"14,1","1011,4",08,"1008,2",17
2020-06-22,8293X,XÀTIVA,VALENCIA,88,"26,7",,"19,6",05:00,"33,8",16:00,33,"3,1","8,9",14:10,"14,1","1011,6",Varias,"1006,1",18
2020-06-23,8293X,XÀTIVA,VALENCIA,88,"26,0",,"18,7",05:00,"33,2",17:00,04,"3,1","8,3",13:40,"14,0","1009,3",07,"1004,1",17
2020-06-24,8293X,XÀTIVA,VALENCIA,88,"26,0",,"20,3",03:40,"31,8",11:20,36,"2,8","7,8",12:50,"7,4","1007,9",22,"1004,8",17
2020-06-25,8293X,XÀTIVA,VALENCIA,88,"26,3",,"19,5",05:30,"33,1",14:40,04,"3,1","8,3",11:40,"13,6","1007,7",00,"1002,6",18
2020-06-26,8293X,XÀTIVA,VALENCIA,88,"26,8",,"19,8",05:00,"33,7",16:20,09,"2,2","8,6",15:20,"12,9","1005,8",00,"1000,5",17
2020-06-27,8293X,XÀTIVA,VALENCIA,88,"27,9",,"19,4",05:00,"36,4",14:00,36,"3,1","9,4",Varias,"13,0","1006,7",23,"1002,4",15
2020-06-28,8293X,XÀTIVA,VALENCIA,88,"26,7",,"19,7",05:20,"33,7",14:10,32,"2,8","8,9",15:10,"13,7","1007,5",09,"1004,0",Varias
2020-06-29,8293X,XÀTIVA,VALENCIA,88,"27,8",,"20,0",05:00,"35,6",14:40,34,"3,1","10,8",15:50,"13,9","1006,7",00,"1002,8",16
2020-06-30,8293X,XÀTIVA,VALENCIA,88,"28,0",,"22,6",03:00,"33,4",15:00,35,"3,1","8,9",13:30,"11,1","1005,4",00,"1000,4",18
2020-07-01,8293X,XÀTIVA,VALENCIA,88,"32,4",,"22,6",05:50,"42,2",14:40,29,"2,5","9,7",13:30,"13,4","1002,0",07,"998,1",17
2020-07-02,8293X,XÀTIVA,VALENCIA,88,"28,5",,"21,8",02:00,"35,2",13:50,01,"3,1","10,0",15:00,"12,3","1005,5",24,"1000,8",16
2020-07-03,8293X,XÀTIVA,VALENCIA,88,"26,3",,"21,9",05:00,"30,7",12:50,08,"3,1","10,6",13:00,"8,7","1009,7",Varias,"1005,5",00
2020-07-04,8293X,XÀTIVA,VALENCIA,88,"28,8",,"23,3",05:00,"34,2",13:10,35,"3,3","9,4",17:20,"11,5","1011,4",23,"1007,5",16
2020-07-05,8293X,XÀTIVA,VALENCIA,88,"28,4",,"21,0",05:00,"35,9",16:00,34,"3,9","9,2",18:10,"13,9","1011,3",00,"1005,4",17
2020-07-06,8293X,XÀTIVA,VALENCIA,88,"28,7",,"19,9",05:10,"37,5",15:10,99,"2,8","7,8",Varias,"14,1","1007,5",00,"1002,3",18
2020-07-07,8293X,XÀTIVA,VALENCIA,88,"27,8",,"21,3",05:30,"34,2",15:00,36,"4,2","10,3",17:50,"13,9","1006,2",23,"1002,7",16
2020-07-08,8293X,XÀTIVA,VALENCIA,88,"28,4",,"23,6",03:00,"33,2",14:30,04,"2,8","10,0",13:30,"6,7","1007,2",08,"1004,0",18
2020-07-09,8293X,XÀTIVA,VALENCIA,88,"27,8",,"22,4",23:59,"33,1",13:30,35,"3,3","9,4",12:20,"7,9","1006,8",08,"1003,1",17
2020-07-10,8293X,XÀTIVA,VALENCIA,88,"26,8",,"20,4",04:30,"33,2",14:50,35,"3,3","12,8",14:50,"12,0","1005,4",24,"1002,4",16
2020-07-11,8293X,XÀTIVA,VALENCIA,88,"26,0",,"20,8",05:40,"31,1",14:30,34,"3,3","9,4",13:10,"9,7","1007,9",Varias,"1004,9",03
2020-07-12,8293X,XÀTIVA,VALENCIA,88,"26,6",,"21,9",02:50,"31,2",12:40,14,"4,2","18,6",06:20,"3,2","1010,4",22,"1005,2",06
2020-07-13,8293X,XÀTIVA,VALENCIA,88,"26,1",,"19,6",05:50,"32,6",16:00,36,"2,8","9,4",13:20,,"1008,8",10,"1005,5",17
2020-07-14,8293X,XÀTIVA,VALENCIA,88,"25,3",,"19,4",23:59,"31,2",14:00,33,"1,9","13,6",18:20,"4,8","1007,7",00,"1002,9",15
2020-07-15,8293X,XÀTIVA,VALENCIA,88,"24,8",,"17,5",04:50,"32,2",17:50,04,"2,2","8,1",15:50,"13,5","1007,8",24,"1004,2",17
2020-07-16,8293X,XÀTIVA,VALENCIA,88,"26,0",,"19,7",05:30,"32,3",16:40,05,"3,1","10,3",13:50,"13,8","1008,7",Varias,"1004,9",17
2020-07-17,8293X,XÀTIVA,VALENCIA,88,"26,6",,"20,7",05:50,"32,5",15:30,03,"3,1","10,0",15:50,"11,6","1007,0",00,"1002,7",15
2020-07-18,8293X,XÀTIVA,VALENCIA,88,"28,2",,"22,6",05:20,"33,7",17:00,03,"3,1","8,6",13:40,"12,4","1006,2",08,"1001,6",18
2020-07-19,8293X,XÀTIVA,VALENCIA,88,"29,0",,"21,6",05:50,"36,5",15:40,36,"4,4","10,8",17:40,"11,6","1005,6",00,"1001,1",17
2020-07-20,8293X,XÀTIVA,VALENCIA,88,"28,4",,"23,1",23:59,"33,7",15:40,34,"2,8","8,6",15:20,"6,8","1008,3",23,"1004,2",16
2020-07-21,8293X,XÀTIVA,VALENCIA,88,"27,1",,"21,1",04:10,"33,1",14:00,09,"3,1","16,4",04:30,"11,8","1008,9",23,"1006,1",Varias
2020-07-22,8293X,XÀTIVA,VALENCIA,88,"26,6",,"21,7",03:00,"31,4",16:00,03,"2,8","10,6",16:00,"8,9","1009,7",09,"1006,1",19
2020-07-24,8293X,XÀTIVA,VALENCIA,88,"27,8",,"20,7",05:30,"35,0",14:10,33,"3,3","10,3",18:40,"13,2","1004,5",Varias,"1001,2",17
2020-07-25,8293X,XÀTIVA,VALENCIA,88,"29,0",,"23,2",05:20,"34,8",15:20,99,"2,8","7,5",Varias,"12,3","1005,4",Varias,"1001,4",17
2020-07-26,8293X,XÀTIVA,VALENCIA,88,"28,5",,"22,3",05:00,"34,7",14:20,99,"3,3","8,9",Varias,"13,2","1006,9",24,"1003,1",Varias
2020-07-27,8293X,XÀTIVA,VALENCIA,88,"30,9",,"23,5",05:00,"38,3",15:40,34,"1,7","8,6",16:30,"9,4","1007,4",08,"1002,5",17
2020-07-28,8293X,XÀTIVA,VALENCIA,88,"28,4",,"20,9",05:50,"35,9",14:30,02,"3,6","8,6",14:20,"12,9","1005,3",00,"1002,5",Varias
2020-07-29,8293X,XÀTIVA,VALENCIA,88,"28,6",,"24,0",03:40,"33,1",15:50,36,"3,1","10,0",14:20,"10,1","1006,4",Varias,"1003,6",18
2020-07-30,8293X,XÀTIVA,VALENCIA,88,"28,8",,"21,9",05:30,"35,7",15:30,36,"3,1","10,0",16:50,"11,3","1006,4",08,"1002,9",16
2020-07-31,8293X,XÀTIVA,VALENCIA,88,"30,6",,"22,2",05:30,"38,9",15:00,31,"2,5","7,2",20:00,"12,8","1005,9",01,"1002,1",17
2020-08-01,8293X,XÀTIVA,VALENCIA,88,"33,0",,"23,8",04:30,"42,1",14:20,05,"3,3","7,8",18:00,"11,0","1004,9",08,"1000,7",17
2020-08-02,8293X,XÀTIVA,VALENCIA,88,"28,6",,"21,1",05:40,"36,2",14:00,36,"3,1","8,3",16:20,"12,8","1005,2",08,"1000,9",Varias
2020-08-03,8293X,XÀTIVA,VALENCIA,88,"28,2",,"24,7",Varias,"31,7",16:10,05,"3,3","11,1",12:20,"7,3","1003,8",23,"1000,0",17
2020-08-04,8293X,XÀTIVA,VALENCIA,88,"28,4",,"23,2",05:00,"33,6",17:00,06,"3,1","8,3",12:30,"10,2","1004,3",08,"1000,8",17
2020-08-05,8293X,XÀTIVA,VALENCIA,88,"29,6","0,0","23,4",06:00,"35,8",14:00,99,"2,8","8,1",Varias,"11,8","1004,6",24,"999,9",Varias
2020-08-06,8293X,XÀTIVA,VALENCIA,88,"29,8","0,0","23,9",23:59,"35,6",14:10,99,"2,5","7,5",Varias,"12,2","1007,5",24,"1003,4",Varias
2020-08-07,8293X,XÀTIVA,VALENCIA,88,"29,4","0,0","20,9",05:40,"38,0",15:30,99,"2,5","6,9",Varias,"12,7","1008,6",22,"1004,6",Varias
2020-08-08,8293X,XÀTIVA,VALENCIA,88,"29,7","0,0","21,7",05:40,"37,7",15:50,36,"3,6","14,4",17:00,"12,3","1009,3",02,"1004,8",16
2020-08-09,8293X,XÀTIVA,VALENCIA,88,"29,8","0,0","22,2",05:40,"37,5",14:00,34,"2,8","8,9",19:30,"12,6","1006,0",00,"1001,6",17
2020-08-10,8293X,XÀTIVA,VALENCIA,88,"29,8","0,0","22,1",05:50,"37,6",13:40,34,"3,6","9,4",15:10,"10,5","1004,1",24,"1000,8",16
2020-08-11,8293X,XÀTIVA,VALENCIA,88,"28,8","0,0","23,9",05:00,"33,6",13:10,06,"3,9","11,9",14:50,"7,5","1004,5",08,"1000,8",19
2020-08-12,8293X,XÀTIVA,VALENCIA,88,"30,0","0,0","21,5",05:40,"38,5",13:20,22,"2,8","13,9",16:00,"8,3","1003,8",08,"1000,4",16
2020-08-13,8293X,XÀTIVA,VALENCIA,88,"29,7","0,0","21,2",05:50,"38,2",14:10,13,"2,8","9,7",15:20,"12,6","1004,5",24,"1000,3",Varias
2020-08-14,8293X,XÀTIVA,VALENCIA,88,"27,7","0,0","22,4",05:40,"33,0",11:50,02,"3,9","9,2",13:30,"10,7","1005,0",09,"1001,1",16
2020-08-15,8293X,XÀTIVA,VALENCIA,88,"28,6","0,0","20,7",06:00,"36,6",14:00,01,"2,8","8,6",14:00,"12,5","1004,0",00,"997,8",Varias
2020-08-16,8293X,XÀTIVA,VALENCIA,88,"28,6","0,0","19,2",05:00,"38,1",16:00,26,"2,2","9,2",15:30,"12,8","1002,4",24,"998,9",17
2020-08-17,8293X,XÀTIVA,VALENCIA,88,"28,9","0,0","21,3",02:00,"36,5",13:50,09,"2,8","8,1",14:00,"12,2","1003,8",08,"999,7",18
2020-08-18,8293X,XÀTIVA,VALENCIA,88,"27,6","0,0","19,0",05:50,"36,2",13:40,03,"2,5","7,8",15:30,"8,4","1003,9",10,"1000,8",15
2020-08-19,8293X,XÀTIVA,VALENCIA,88,"30,6","0,0","21,7",06:20,"39,6",16:10,20,"2,2","10,0",16:20,"11,8","1003,2",00,"995,9",17
2020-08-20,8293X,XÀTIVA,VALENCIA,88,"28,5","0,0","19,6",06:00,"37,4",14:50,07,"3,3","9,4",14:40,"11,0","1001,3",23,"997,4",16
2020-08-21,8293X,XÀTIVA,VALENCIA,88,"30,9","0,0","23,0",06:00,"38,8",14:50,34,"2,2","8,1",16:10,"11,7","1005,4",24,"1001,0",03
2020-08-22,8293X,XÀTIVA,VALENCIA,88,"27,7","0,0","20,3",06:00,"35,1",13:20,05,"2,8","10,3",11:50,"9,9","1009,9",10,"1005,1",Varias
2020-08-23,8293X,XÀTIVA,VALENCIA,88,"28,4","0,0","23,8",03:50,"33,1",13:30,36,"2,8","10,0",12:00,"7,7","1009,8",07,"1005,4",18
2020-08-24,8293X,XÀTIVA,VALENCIA,88,"29,4","0,0","23,7",06:00,"35,1",14:00,03,"2,8","8,9",13:10,"10,3","1007,0",Varias,"1002,5",19
2020-08-25,8293X,XÀTIVA,VALENCIA,88,"31,4","0,0","22,1",06:00,"40,6",16:30,33,"3,1","9,2",17:40,"11,5","1006,9",24,"1001,3",16
2020-08-26,8293X,XÀTIVA,VALENCIA,88,"29,1","0,0","21,6",06:00,"36,6",14:00,01,"2,5","7,8",13:50,"11,3","1008,0",Varias,"1004,6",17
2020-08-27,8293X,XÀTIVA,VALENCIA,88,"29,1","0,0","21,9",06:00,"36,3",13:50,01,"2,5","8,9",14:50,"11,2","1007,8",00,"1001,8",24
2020-08-28,8293X,XÀTIVA,VALENCIA,88,"28,8","0,0","21,5",05:30,"36,2",13:00,03,"2,5","7,5",13:20,"6,5","1001,8",00,"990,9",16
2020-08-29,8293X,XÀTIVA,VALENCIA,88,"23,4","0,0","17,9",23:59,"28,9",11:20,04,"2,8","12,5",13:10,"6,5","999,7",24,"992,4",Varias
2020-08-30,8293X,XÀTIVA,VALENCIA,88,"21,4","0,0","14,0",06:00,"28,7",14:50,06,"2,5","10,0",15:20,"10,9","1007,6",24,"999,7",00
2020-08-31,8293X,XÀTIVA,VALENCIA,88,"22,6",,"14,6",06:00,"30,7",14:00,08,"2,5","11,4",14:10,"10,5","1009,4",09,"1004,3",18
2020-09-01,8293X,XÀTIVA,VALENCIA,88,"22,6",,"16,5",05:40,"28,7",14:00,36,"1,7","7,2",16:40,"3,9","1006,5",00,"999,8",16
2020-09-02,8293X,XÀTIVA,VALENCIA,88,"24,6",,"18,8",06:20,"30,4",16:00,99,"2,8","8,3",Varias,"9,2","1009,3",24,"1003,0",00
2020-09-03,8293X,XÀTIVA,VALENCIA,88,"25,3",,"18,3",05:10,"32,3",14:30,10,"3,1","7,8",15:30,"10,6","1013,5",Varias,"1008,9",02
2020-09-04,8293X,XÀTIVA,VALENCIA,88,"24,2",,"17,1",Varias,"31,3",13:40,08,"3,1","9,2",15:20,"10,6","1014,7",09,"1010,5",Varias
2020-09-05,8293X,XÀTIVA,VALENCIA,88,"25,0",,"17,5",05:50,"32,4",14:20,09,"3,1","13,3",20:30,"10,5","1011,6",00,"1006,5",Varias
2020-09-06,8293X,XÀTIVA,VALENCIA,88,"25,1",,"18,0",06:00,"32,2",14:00,02,"2,2","6,9",15:20,"10,4","1008,2",00,"1003,4",17
2020-09-07,8293X,XÀTIVA,VALENCIA,88,"21,4",,"17,7",23:59,"25,2",12:10,05,"3,3","10,0",08:50,"1,0","1010,9",23,"1004,3",Varias
2020-09-08,8293X,XÀTIVA,VALENCIA,88,"21,8",,"16,9",Varias,"26,7",13:30,06,"2,2","8,1",15:10,"8,3","1013,3",09,"1010,5",01
2020-09-09,8293X,XÀTIVA,VALENCIA,88,"22,6",,"16,0",02:50,"29,1",15:10,04,"2,8","8,1",17:20,"9,0","1011,5",Varias,"1008,3",16
2020-09-10,8293X,XÀTIVA,VALENCIA,88,"24,0",,"16,8",06:30,"31,3",15:20,06,"1,9","6,4",16:00,"10,1","1009,8",00,"1004,3",17
2020-09-11,8293X,XÀTIVA,VALENCIA,88,"26,2",,"17,0",06:10,"35,5",14:00,12,"1,9","9,2",15:40,"10,1","1006,0",00,"1001,2",Varias
2020-09-12,8293X,XÀTIVA,VALENCIA,88,"27,2",,"20,7",05:00,"33,6",13:30,99,"1,7","7,2",Varias,"9,3","1011,3",24,"1005,4",00
2020-09-13,8293X,XÀTIVA,VALENCIA,88,"26,2",,"19,0",06:20,"33,5",16:00,06,"2,8","10,3",13:50,"10,0","1013,2",23,"1010,6",16
2020-09-14,8293X,XÀTIVA,VALENCIA,88,"25,2",,"18,4",06:00,"32,0",14:10,02,"2,8","8,9",15:00,"8,9","1013,2",00,"1009,6",Varias
2020-09-15,8293X,XÀTIVA,VALENCIA,88,"27,2",,"21,2",06:50,"33,2",14:20,06,"2,2","6,9",12:10,"9,1","1012,1",10,"1007,5",Varias
2020-09-16,8293X,XÀTIVA,VALENCIA,88,"27,4",,"20,6",06:30,"34,3",14:20,35,"2,2","6,9",14:00,"9,7","1009,6",00,"1004,5",16
2020-09-17,8293X,XÀTIVA,VALENCIA,88,"27,2","0,0","22,6",05:00,"31,8",15:00,02,"1,1","6,1",16:10,"3,8","1007,0",00,"1002,7",17
2020-09-18,8293X,XÀTIVA,VALENCIA,88,"22,4","0,0","19,0",07:30,"25,8",15:00,31,"1,7","8,9",13:30,"2,0","1007,0",06,"1002,8",Varias
2020-09-19,8293X,XÀTIVA,VALENCIA,88,"24,4",,"16,7",06:00,"32,2",13:40,28,"4,2","11,1",09:20,"8,8","1006,7",23,"1003,1",16
2020-09-20,8293X,XÀTIVA,VALENCIA,88,"24,8",,"18,1",06:00,"31,5",15:40,25,"3,1","10,3",15:40,"7,6","1007,2",08,"1003,9",16
2020-09-21,8293X,XÀTIVA,VALENCIA,88,"25,4",,"17,9",02:10,"32,9",14:50,24,"1,9","7,2",04:10,"8,8","1006,4",Varias,"1003,2",16
2020-09-22,8293X,XÀTIVA,VALENCIA,88,"25,0",,"16,7",06:00,"33,4",15:40,99,"1,7","7,5",15:50,"8,6","1005,7",00,"1000,1",17
2020-09-23,8293X,XÀTIVA,VALENCIA,88,"26,4",,"19,4",05:30,"33,4",14:20,29,"1,9","8,6",14:10,"4,8","1003,0",23,"999,4",16
2020-09-24,8293X,XÀTIVA,VALENCIA,88,"26,4","0,0","19,6",06:10,"33,2",15:00,26,"3,9","17,8",16:00,"4,1","1004,3",08,"1000,9",15
2020-09-25,8293X,XÀTIVA,VALENCIA,88,"22,6","0,0","16,8",23:59,"28,4",14:50,28,"4,4","17,5",10:10,"8,7","1009,9",Varias,"1003,3",04
2020-09-26,8293X,XÀTIVA,VALENCIA,88,"20,3","0,0","12,3",04:40,"28,3",14:50,29,"3,3","10,8",16:50,"10,4","1009,8",00,"999,6",24
2020-09-27,8293X,XÀTIVA,VALENCIA,88,"20,8","0,0","13,6",23:59,"28,1",13:40,25,"2,5","12,8",00:30,"10,2","1004,9",23,"998,5",02
2020-09-28,8293X,XÀTIVA,VALENCIA,88,"19,5","0,0","9,9",04:40,"29,1",14:20,04,"1,7","6,7",14:30,"10,1","1008,5",Varias,"1003,4",Varias
2020-09-29,8293X,XÀTIVA,VALENCIA,88,"20,4","0,0","12,7",04:50,"28,0",14:40,01,"1,9","6,9",14:20,"9,5","1009,5",09,"1005,3",16
2020-09-30,8293X,XÀTIVA,VALENCIA,88,"21,2","0,0","13,3",06:30,"29,0",14:00,03,"1,7","5,0",12:40,"7,3","1007,1",00,"1002,0",15
2020-10-01,8293X,XÀTIVA,VALENCIA,88,"23,6","0,0","14,4",06:20,"32,9",15:00,31,"2,5","11,1",14:40,"9,6","1002,1",00,"993,8",24
2020-10-02,8293X,XÀTIVA,VALENCIA,88,"20,6","4,4","12,6",23:00,"28,6",13:50,27,"5,8","25,6",13:50,"2,0","993,8",00,"981,9",14
2020-10-03,8293X,XÀTIVA,VALENCIA,88,"17,6","0,0","11,7",04:10,"23,5",13:30,30,"3,9","14,7",14:10,"9,9","1000,8",Varias,"992,2",00
2020-10-04,8293X,XÀTIVA,VALENCIA,88,"19,3","0,0","11,7",05:30,"26,9",13:30,24,"4,2","13,3",10:10,"7,5","1002,2",23,"996,7",14
2020-10-05,8293X,XÀTIVA,VALENCIA,88,"19,9","0,0","13,3",23:40,"26,5",15:50,25,"2,8","10,6",11:30,"9,0","1010,5",24,"1002,1",00
2020-10-06,8293X,XÀTIVA,VALENCIA,88,"21,2","0,0","10,6",05:00,"31,8",15:50,30,"1,4","8,3",11:30,"10,0","1011,4",09,"1007,1",16
2020-10-07,8293X,XÀTIVA,VALENCIA,88,"23,7","0,0","15,1",05:00,"32,3",14:10,25,"1,7","6,4",06:20,"9,6","1013,1",24,"1008,6",16
2020-10-08,8293X,XÀTIVA,VALENCIA,88,"22,2","0,0","15,3",06:40,"29,1",14:30,02,"1,7","6,4",14:50,"9,9","1014,6",Varias,"1010,0",16
2020-10-09,8293X,XÀTIVA,VALENCIA,88,"23,0","0,0","15,8",05:00,"30,1",13:10,99,"1,1","8,1",16:50,"9,7","1012,4",00,"1008,7",15
2020-10-10,8293X,XÀTIVA,VALENCIA,88,"23,0","0,4","19,3",22:00,"26,6",14:50,35,"1,7","7,5",18:50,"1,9","1012,3",Varias,"1008,8",17
2020-10-11,8293X,XÀTIVA,VALENCIA,88,"18,2","0,0","11,5",23:59,"24,9",15:00,11,"2,5","7,5",14:10,"8,3","1012,5",22,"1008,3",15
2020-10-12,8293X,XÀTIVA,VALENCIA,88,"17,2","0,0","9,6",05:00,"24,9",14:30,12,"1,9","7,5",15:10,"9,8","1012,3",08,"1007,2",17
2020-10-13,8293X,XÀTIVA,VALENCIA,88,"19,4","0,0","9,5",06:00,"29,2",15:20,27,"2,2","11,7",16:10,"9,7","1007,8",00,"1000,2",17
2020-10-14,8293X,XÀTIVA,VALENCIA,88,"17,2","0,6","10,5",23:59,"24,0",13:20,99,"1,4","8,6",Varias,"6,9","1003,9",24,"998,1",14
2020-10-15,8293X,XÀTIVA,VALENCIA,88,"15,5","0,0","6,9",05:20,"24,1",14:30,28,"2,8","10,0",13:00,"8,7","1006,8",23,"1002,5",Varias
2020-10-16,8293X,XÀTIVA,VALENCIA,88,"15,5","0,0","6,6",06:40,"24,4",15:40,35,"1,4","6,4",12:00,"9,7","1008,5",08,"1004,4",16
2020-10-17,8293X,XÀTIVA,VALENCIA,88,"16,2","0,0","6,5",07:00,"25,8",15:10,02,"1,1","7,2",14:00,"9,5","1009,3",24,"1004,6",Varias
2020-10-18,8293X,XÀTIVA,VALENCIA,88,"17,8","0,0","10,5",07:10,"25,0",13:50,23,"2,2","7,5",03:40,"9,5","1011,8",09,"1008,8",14
2020-10-19,8293X,XÀTIVA,VALENCIA,88,"18,4","0,0","12,2",06:50,"24,6",14:40,05,"2,2","6,1",14:00,"9,5","1011,9",09,"1007,6",16
2020-10-20,8293X,XÀTIVA,VALENCIA,88,"17,6","0,0","13,4",05:00,"21,7",14:20,25,"1,4","5,0",01:30,"0,2","1008,1",Varias,"999,1",24
2020-10-21,8293X,XÀTIVA,VALENCIA,88,"22,5","0,0","17,0",08:00,"28,0",14:00,07,"1,9","7,5",13:10,"7,6","1003,3",22,"998,6",04
2020-10-22,8293X,XÀTIVA,VALENCIA,88,"18,6","2,2","16,4",23:59,"20,7",11:50,28,"0,3","3,9",03:10,"0,1","1006,7",24,"1002,3",04
2020-10-23,8293X,XÀTIVA,VALENCIA,88,"19,0","0,0","12,6",23:59,"25,3",14:40,26,"3,1","11,9",14:00,"8,0","1014,5",24,"1006,6",00
2020-10-24,8293X,XÀTIVA,VALENCIA,88,"18,1","0,0","11,6",06:10,"24,6",13:00,24,"2,8","9,2",08:00,"9,5","1015,5",09,"1010,5",Varias
2020-10-25,8293X,XÀTIVA,VALENCIA,88,"20,8","0,0","15,0",06:10,"26,6",15:00,28,"3,6","10,8",15:30,"9,3","1010,6",Varias,"1000,4",24
2020-10-26,8293X,XÀTIVA,VALENCIA,88,"15,6","0,0","10,8",23:59,"20,5",15:00,28,"3,6","14,2",09:20,"7,9","1009,7",24,"1000,1",01
2020-10-27,8293X,XÀTIVA,VALENCIA,88,"15,1","0,0","8,1",03:50,"22,1",15:00,29,"3,3","11,4",12:50,"9,3","1009,9",Varias,"1006,2",16
2020-10-28,8293X,XÀTIVA,VALENCIA,88,"19,5","0,0","10,9",01:00,"28,1",15:30,22,"1,1","6,9",01:40,"9,0","1013,5",23,"1008,3",01
2020-10-29,8293X,XÀTIVA,VALENCIA,88,"17,8","0,0","10,1",06:50,"25,6",14:30,01,"1,7","6,1",15:10,"9,3","1016,9",11,"1013,1",00
2020-10-30,8293X,XÀTIVA,VALENCIA,88,"18,4","0,0","9,2",07:00,"27,7",14:50,34,"1,7","5,0",13:50,"9,2","1016,2",08,"1012,3",16
